ID,Name,Concepticon_ID,Concepticon_Gloss
Kleinewillinghoefer2015_1_this,this,1214,THIS
Kleinewillinghoefer2015_2_that,that,78,THAT
Kleinewillinghoefer2015_3_who,who?,1235,WHO
Kleinewillinghoefer2015_4_what,what?,1236,WHAT
Kleinewillinghoefer2015_5_not,not,1240,NOT
Kleinewillinghoefer2015_6_all,all,98,ALL
Kleinewillinghoefer2015_7_many,many,1198,MANY
Kleinewillinghoefer2015_8_big,big,1202,BIG
Kleinewillinghoefer2015_9_long,long,1203,LONG
Kleinewillinghoefer2015_10_small,small,1246,SMALL
Kleinewillinghoefer2015_11_woman,woman,962,WOMAN
Kleinewillinghoefer2015_12_person,person,683,PERSON
Kleinewillinghoefer2015_13_man,man,1554,MAN
Kleinewillinghoefer2015_14_fish,fish,227,FISH
Kleinewillinghoefer2015_15_bird,bird,937,BIRD
Kleinewillinghoefer2015_16_dog,dog,2009,DOG
Kleinewillinghoefer2015_17_louse,louse,1392,LOUSE
Kleinewillinghoefer2015_18_tree,tree,906,TREE
Kleinewillinghoefer2015_19_seed,seed,714,SEED
Kleinewillinghoefer2015_20_kwaya,kwaya,,
Kleinewillinghoefer2015_21_leaf,leaf,628,LEAF
Kleinewillinghoefer2015_22_root,root,670,ROOT
Kleinewillinghoefer2015_23_bark,bark,1204,BARK
Kleinewillinghoefer2015_24_skin,skin,763,SKIN
Kleinewillinghoefer2015_25_flesh,flesh,2259,FLESH
Kleinewillinghoefer2015_26_blood,blood,946,BLOOD
Kleinewillinghoefer2015_27_bone,bone,1394,BONE
Kleinewillinghoefer2015_28_grease,grease,323,FAT (ORGANIC SUBSTANCE)
Kleinewillinghoefer2015_29_egg,egg,744,EGG
Kleinewillinghoefer2015_30_horn,horn,1393,HORN (ANATOMY)
Kleinewillinghoefer2015_31_tail,tail,1220,TAIL
Kleinewillinghoefer2015_32_feather,feather,1201,FEATHER
Kleinewillinghoefer2015_33_hair,hair,1040,HAIR
